threshold,precision,recall,specificity
0.1,0.2809961144471918,0.9949968730456535,0.14438839848675913
0.11,0.3120792079207921,0.9856160100062539,0.2698612862547289
0.12,0.3499552772808587,0.9787367104440275,0.3890290037831021
0.13,0.39693877551020407,0.9731081926203877,0.5031525851197982
0.13999999999999999,0.45451869296438036,0.965603502188868,0.6105506515342581
0.14999999999999997,0.5151821862348178,0.9549718574108818,0.6979823455233292
0.15999999999999998,0.5737767584097859,0.9387116948092558,0.7656578394283312
0.16999999999999998,0.6298178737822956,0.9299562226391495,0.8163093736864229
0.17999999999999997,0.6816705336426914,0.9186991869918699,0.8558217738545607
0.18999999999999995,0.7242409158785466,0.9099437148217636,0.8835645229087852
0.19999999999999996,0.7593470247498684,0.9018136335209506,0.9039512400168138
0.20999999999999996,0.7942477876106194,0.8980612883051907,0.9218158890290038
0.21999999999999995,0.8192771084337349,0.8930581613508443,0.9337957124842371
0.22999999999999995,0.8438242280285035,0.8886804252657912,0.944724674232871
0.23999999999999994,0.8609756097560975,0.8830519074421513,0.9520807061790668
0.24999999999999992,0.8732833957553059,0.8749218261413383,0.957335014712064
0.2599999999999999,0.8863492063492063,0.8730456535334584,0.962379150903741
0.2699999999999999,0.8967075532601678,0.8686679174484052,0.9663724253888188
0.2799999999999999,0.912269129287599,0.8649155722326454,0.9720470786044556
0.2899999999999999,0.9187208527648234,0.8624140087554721,0.9743589743589743
0.29999999999999993,0.923956931359354,0.8586616635397123,0.9762505254308533
0.30999999999999994,0.9307535641547862,0.8574108818011257,0.978562421185372
0.3199999999999999,0.9362577107607951,0.8542839274546592,0.980453972257251
0.32999999999999985,0.9418282548476454,0.8505315822388994,0.9823455233291298
0.33999999999999986,0.9463414634146341,0.8492808005003127,0.9838167297183691
0.34999999999999987,0.9562455892731122,0.8474046278924328,0.9869693148381673
0.3599999999999999,0.9615658362989323,0.8449030644152595,0.9886506935687264
0.3699999999999999,0.9634670487106017,0.8411507191994997,0.989281210592686
0.3799999999999999,0.9676025917926566,0.8405253283302064,0.9905422446406053
0.3899999999999999,0.971677559912854,0.8367729831144465,0.9918032786885246
0.3999999999999998,0.9737034331628927,0.83364602876798,0.9924337957124842
0.4099999999999998,0.9757174392935982,0.8292682926829268,0.9930643127364439
0.4199999999999998,0.9770879526977088,0.8267667292057536,0.9934846574190836
0.4299999999999998,0.9783904619970194,0.8211382113821138,0.9939050021017234
0.43999999999999984,0.9812874251497006,0.8198874296435272,0.994745691467003
0.44999999999999984,0.9856711915535445,0.817385866166354,0.9960067255149222
0.45999999999999985,0.9863739591218774,0.8148843026891808,0.9962168978562421
0.46999999999999986,0.9878419452887538,0.8130081300813008,0.9966372425388819
0.47999999999999976,0.9885757806549885,0.8117573483427142,0.9968474148802018
0.48999999999999977,0.9908326967150497,0.8111319574734209,0.9974779319041615
0.4999999999999998,0.9908116385911179,0.809255784865541,0.9974779319041615
0.5099999999999998,0.9908045977011494,0.8086303939962477,0.9974779319041615
0.5199999999999998,0.9915514592933948,0.8073796122576611,0.9976881042454813
0.5299999999999998,0.9923136049192929,0.8073796122576611,0.9978982765868012
0.5399999999999998,0.9923136049192929,0.8073796122576611,0.9978982765868012
0.5499999999999998,0.9923136049192929,0.8073796122576611,0.9978982765868012
0.5599999999999997,0.9922958397534669,0.8055034396497811,0.9978982765868012
0.5699999999999997,0.9922958397534669,0.8055034396497811,0.9978982765868012
0.5799999999999997,0.9930555555555556,0.8048780487804879,0.998108448928121
0.5899999999999997,0.9930555555555556,0.8048780487804879,0.998108448928121
0.5999999999999998,0.9930555555555556,0.8048780487804879,0.998108448928121
