threshold,precision,recall,specificity
0.5999999999999998,0.13672922252010725,0.09568480300187618,0.7969735182849937
0.6099999999999998,0.12561819980217606,0.07942464040025016,0.8142076502732241
0.6199999999999998,0.12127894156560089,0.06879299562226392,0.8324926439680538
0.6299999999999997,0.12454655380894801,0.06441525953721075,0.8478352248844052
0.6399999999999997,0.12297297297297298,0.056910569105691054,0.8635981504833964
0.6499999999999997,0.11818181818181818,0.04878048780487805,0.8776796973518285
0.6599999999999997,0.1163575042158516,0.043151969981238276,0.8898696931483817
0.6699999999999997,0.11588785046728972,0.03877423389618512,0.9005884825556957
0.6799999999999997,0.12040816326530612,0.03689806128830519,0.9094157208911308
0.6899999999999997,0.12416851441241686,0.035021888680425266,0.9169819251786465
0.6999999999999996,0.13451776649746192,0.03314571607254534,0.9283312316099201
0.7099999999999996,0.13432835820895522,0.028142589118198873,0.9390500210172341
0.7199999999999996,0.1414141414141414,0.02626641651031895,0.9464060529634301
0.7299999999999996,0.15444015444015444,0.025015634771732333,0.9539722572509458
0.7399999999999997,0.16371681415929204,0.023139462163852407,0.9602774274905422
0.7499999999999997,0.165,0.020637898686679174,0.9649012189995797
0.7599999999999997,0.15819209039548024,0.017510944340212633,0.9686843211433376
0.7699999999999997,0.15584415584415584,0.0150093808630394,0.9726775956284153
0.7799999999999997,0.15827338129496402,0.013758599124452783,0.9754098360655737
0.7899999999999996,0.1487603305785124,0.01125703564727955,0.9783522488440521
0.7999999999999996,0.14018691588785046,0.009380863039399626,0.9806641445985709
0.8099999999999996,0.14736842105263157,0.008755472170106316,0.9829760403530895
0.8199999999999996,0.15294117647058825,0.008130081300813009,0.9848675914249685
0.8299999999999996,0.16216216216216217,0.0075046904315197,0.9869693148381673
0.8399999999999996,0.16666666666666666,0.0068792995622263915,0.9884405212274064
0.8499999999999996,0.1774193548387097,0.0068792995622263915,0.989281210592686
0.8599999999999995,0.2037037037037037,0.0068792995622263915,0.9909625893232451
0.8699999999999996,0.22916666666666666,0.0068792995622263915,0.9922236233711643
0.8799999999999996,0.21739130434782608,0.006253908692933083,0.9924337957124842
0.8899999999999996,0.2564102564102564,0.006253908692933083,0.9939050021017234
0.8999999999999996,0.25806451612903225,0.0050031269543464665,0.9951660361496427
