threshold,precision,recall,specificity
0.1,0.5767004341534009,0.9968730456535334,0.7540983606557377
0.11,0.6470349309504468,0.9962476547842402,0.8173602353930223
0.12,0.7127516778523489,0.9962476547842402,0.8650693568726355
0.13,0.7649038461538461,0.9949968730456535,0.8972257250945775
0.13999999999999999,0.8046558704453441,0.9943714821763602,0.9188734762505254
0.14999999999999997,0.8428874734607219,0.9931207004377736,0.9377889869693148
0.15999999999999998,0.8744493392070485,0.9931207004377736,0.9520807061790668
0.16999999999999998,0.8981324278438031,0.9924953095684803,0.9621689785624212
0.17999999999999997,0.9146974063400576,0.9924953095684803,0.9688944934846574
0.18999999999999995,0.9237041351193943,0.991869918699187,0.9724674232870955
0.19999999999999996,0.9417706476530006,0.9912445278298937,0.9794031105506515
0.20999999999999996,0.9541892706449668,0.9899937460913071,0.9840269020596889
0.21999999999999995,0.9617253948967193,0.9899937460913071,0.9867591424968474
0.22999999999999995,0.9681762545899633,0.9893683552220137,0.9890710382513661
0.23999999999999994,0.9753086419753086,0.9881175734834271,0.9915931063472047
0.24999999999999992,0.9795158286778398,0.9868667917448405,0.9930643127364439
0.2599999999999999,0.9819427148194272,0.9862414008755472,0.9939050021017234
0.2699999999999999,0.9843847595252967,0.9856160100062539,0.994745691467003
0.2799999999999999,0.9843847595252967,0.9856160100062539,0.994745691467003
0.2899999999999999,0.9856160100062539,0.9856160100062539,0.9951660361496427
0.29999999999999993,0.986850344395742,0.9856160100062539,0.9955863808322825
0.30999999999999994,0.9880877742946709,0.9856160100062539,0.9960067255149222
0.3199999999999999,0.989321608040201,0.9849906191369606,0.996427070197562
0.32999999999999985,0.9905660377358491,0.9849906191369606,0.9968474148802018
0.33999999999999986,0.9924385633270322,0.9849906191369606,0.9974779319041615
0.34999999999999987,0.9930643127364439,0.9849906191369606,0.9976881042454813
0.3599999999999999,0.9930643127364439,0.9849906191369606,0.9976881042454813
0.3699999999999999,0.9936908517350158,0.9849906191369606,0.9978982765868012
0.3799999999999999,0.9943181818181818,0.9849906191369606,0.998108448928121
0.3899999999999999,0.9943181818181818,0.9849906191369606,0.998108448928121
0.3999999999999998,0.9943181818181818,0.9849906191369606,0.998108448928121
0.4099999999999998,0.9943181818181818,0.9849906191369606,0.998108448928121
0.4199999999999998,0.9943181818181818,0.9849906191369606,0.998108448928121
0.4299999999999998,0.9943181818181818,0.9849906191369606,0.998108448928121
0.43999999999999984,0.9943181818181818,0.9849906191369606,0.998108448928121
0.44999999999999984,0.9943181818181818,0.9849906191369606,0.998108448928121
0.45999999999999985,0.9943181818181818,0.9849906191369606,0.998108448928121
0.46999999999999986,0.9943181818181818,0.9849906191369606,0.998108448928121
0.47999999999999976,0.9943074003795066,0.9831144465290806,0.998108448928121
0.48999999999999977,0.9943037974683544,0.9824890556597874,0.998108448928121
